league_id,gameid,League,Code,Week Day,Date,Round,Time,Home Team,Home Team Code,Away Team,Away Team Code,Venue,Home Score,Away Score
1,1_741727,לאומית,741727,יום שלישי,13/01/2026,16,19:30,מ.ס צפת,4818,הפועל מגדל העמק/יזרעאל,2267,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741731,לאומית,741731,יום שלישי,20/01/2026,17,19:00,אליצור יבנה,168,מכבי פתח תקווה,42,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741732,לאומית,741732,יום שלישי,20/01/2026,17,19:00,הפועל אילת,1278,מכבי רחובות,75,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741729,לאומית,741729,יום שלישי,20/01/2026,17,19:00,הפועל מגדל העמק/יזרעאל,2267,א.ס. עירוני אשקלון,920,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741733,לאומית,741733,יום שלישי,20/01/2026,17,19:00,מכבי מעלה אדומים,3745,אליצור שומרון,4083,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741734,לאומית,741734,יום שלישי,20/01/2026,17,19:00,הפועל חיפה,4153,מכבי קרית גת,3043,"היכל הספורט רוממה, חיפה",,
1,1_741730,לאומית,741730,יום שלישי,20/01/2026,17,19:00,מכבי אשדוד,7261,מכבי חיפה,69,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741735,לאומית,741735,יום שלישי,20/01/2026,17,19:30,מ.ס צפת,4818,"א.ס רמה""ש",585,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741728,לאומית,741728,יום שלישי,20/01/2026,17,19:30,מ.כ עוטף דרום,12645,הפועל נהריה,26,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741740,לאומית,741740,יום שלישי,27/01/2026,18,18:30,מכבי רחובות,75,אליצור יבנה,168,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741737,לאומית,741737,יום שלישי,27/01/2026,18,19:00,הפועל נהריה,26,הפועל חיפה,4153,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741742,לאומית,741742,יום שלישי,27/01/2026,18,19:00,מכבי חיפה,69,הפועל מגדל העמק/יזרעאל,2267,"היכל הספורט רוממה, חיפה",,
1,1_741736,לאומית,741736,יום שלישי,27/01/2026,18,19:00,"א.ס רמה""ש",585,מ.כ עוטף דרום,12645,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741743,לאומית,741743,יום שלישי,27/01/2026,18,19:00,א.ס. עירוני אשקלון,920,מ.ס צפת,4818,"שד' בן גוריון 37, אשקלון",,
1,1_741738,לאומית,741738,יום שלישי,27/01/2026,18,19:00,מכבי קרית גת,3043,מכבי מעלה אדומים,3745,"רח' אבני החושן, קרית גת",,
1,1_741739,לאומית,741739,יום שלישי,27/01/2026,18,19:00,אליצור שומרון,4083,הפועל אילת,1278,"ישיבת אמית, ברוכין",,
1,1_741741,לאומית,741741,יום שלישי,27/01/2026,18,19:30,מכבי פתח תקווה,42,מכבי אשדוד,7261,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741749,לאומית,741749,יום שלישי,03/02/2026,19,19:00,אליצור יבנה,168,אליצור שומרון,4083,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741751,לאומית,741751,יום שלישי,03/02/2026,19,19:00,א.ס. עירוני אשקלון,920,"א.ס רמה""ש",585,"שד' בן גוריון 37, אשקלון",,
1,1_741750,לאומית,741750,יום שלישי,03/02/2026,19,19:00,הפועל אילת,1278,מכבי קרית גת,3043,"אולם בגין, רח' הספורטאים 1, אילת",,
